id,listing_type,property_type,last_price,num_bedrooms,num_bathrooms,has_pool,has_terrace,surface_total
9bdc453d4b4efb86da4b65bea51c3fec,for-sale,apartment,4793600.0,2.0,2.0,,,79.0
9c03e21cac7a28ff8983723d3a02c897,for-sale,apartment,5088000.0,2.0,2.0,,,54.86
9c5209f573212b7973c3ec2c5d8e5234,for-sale,apartment,5600000.0,3.0,2.0,,,98.0
9c4c1f7ae20cb1da6c8c6b37cdd05408,for-rent,apartment,29500.0,2.0,2.0,,,90.0
ac1f020dc3fd7b1998ca09809603b85e,for-sale,apartment,4200000.0,2.0,2.0,,1.0,62.0
ac4afe15c1392332e38079979a187252,for-sale,apartment,4176965.0,2.0,2.0,,1.0,73.0
54abcb0de48e3f348b038ed894ea943c,for-sale,apartment,3841618.0,1.0,1.0,,1.0,68.0
54c9a2ea32f9ab3cc6c87350a717a47c,for-sale,apartment,5330000.0,1.0,1.0,,1.0,70.0
3be6e09904ea88dc4bcc458db199b6fb,for-sale,apartment,4745000.0,1.0,1.0,,1.0,54.0
3bedfc2aaeab57097f25105d92226292,for-sale,apartment,10253983.0,2.0,2.0,,1.0,102.0
3c6673b9770eb9eea34cc4a844028de9,for-rent,apartment,49000.0,3.0,3.0,,1.0,135.0
3c8489c502fe0bd8acd29b40654ee254,for-sale,apartment,3600001.0,1.0,1.0,,1.0,48.0
c0fee9a0f2a2f310d47167f1ceb105a3,for-sale,apartment,6750019.0,2.0,3.0,,1.0,100.0
c82f79375f61d9c8c54780bab9c0e060,for-sale,apartment,3724833.0,1.0,1.0,,1.0,46.0
cf9ec354fdec77698763978064372602,for-sale,apartment,6700000.0,2.0,1.0,,1.0,112.0
07c13b4c4bef8dd34732c444346033ba,for-rent,apartment,55000.0,3.0,3.0,,1.0,150.0
87f38b31ea9c81cd49c33c962271c5dd,for-sale,apartment,11220000.0,3.0,2.0,,1.0,143.0
7540a95b697d2c7f116b0a7ef0d41f94,for-sale,apartment,4650000.0,3.0,2.0,,,90.0
b8301c30f0fc7fffc4119ec7e3bd2a58,for-sale,apartment,3990000.0,3.0,1.0,,,80.0
53fb0eea3f41282d024b386172ddb21a,for-rent,apartment,48500.0,2.0,2.0,,,68.0
61b660786a5ef8ee0e86e73c3f58c730,for-rent,apartment,39900.0,1.0,1.0,,1.0,106.0
76d44b1b70e70644031f5dd88ae5dbf3,for-sale,apartment,9800000.0,2.0,2.0,,1.0,128.0
6c36ad69a9e701fa26694f3d1303ce27,for-rent,apartment,23500.0,2.0,2.0,,,80.0
229d3dcb8943e4f9589f0a746b0f4715,for-sale,apartment,3420000.0,,1.0,1.0,1.0,34.0
229f85b48bea2cd49db31365d936b9a1,for-sale,apartment,5773333.0,1.0,1.0,,1.0,52.0
22ad75d5e7cebb6ca8aced2a32af2666,for-sale,apartment,4419100.0,2.0,2.0,,1.0,74.9
22c4ceba5c96594365e0cc16f8838556,for-sale,apartment,3800000.0,1.0,1.0,,1.0,69.0
c39b6e019499278b2047ab57b35289ee,for-rent,apartment,27019.0,1.0,1.0,,,42.0
c2083a6e43ed7bef3868618ac5f60c7a,for-rent,apartment,25000.0,2.0,1.0,,,90.0
c290123128edc8550eb8f6dfe0f9f36d,for-sale,apartment,8300000.0,3.0,2.0,,,135.0
f562ba326e1654f95e2fa1179f9849fa,for-sale,apartment,4330000.0,2.0,2.0,,,65.0
195c0742c6b924950ec2e46011dc0c0a,for-sale,apartment,6800000.0,2.0,3.0,,1.0,148.75
aa84b5e8eb36922563d648f6eeff07a7,for-sale,apartment,14857500.0,3.0,3.5,,,231.0
aa8df9375a01f68fca94d21622dfce85,for-sale,apartment,3368166.0,1.0,1.0,,,35.0
aacb7a98052289384cf022f96da8ba68,for-rent,apartment,57000.0,3.0,3.0,,1.0,174.0
aafb1416b2c4fe45b58477b1c5c49cca,for-sale,apartment,3200000.0,1.0,1.0,,1.0,48.0
ac71519fb0267add0531bb1635c50f20,for-sale,apartment,4789600.0,2.0,2.0,,1.0,85.0
6262eeec2cb4885fa720b3f108d35a27,for-sale,apartment,11672040.0,2.0,3.0,,1.0,160.0
53b515eb6df3859ac04e669e744e9ee9,for-sale,apartment,3324344.0,,,,1.0,58.0
e46b0ad88ad7393f5fd493a676ed3b03,for-sale,apartment,7600000.0,2.0,2.0,,,92.8
e5dddd98624dea789c18eaab6a1b15ae,for-rent,apartment,45000.0,3.0,2.0,,,120.0
e665680e3109dd812acd2e42b35b1c4e,for-sale,apartment,11200000.0,3.0,3.5,,1.0,184.94
e6fa253fbf94196759b89c2f113e885b,for-sale,apartment,4933980.0,2.0,2.0,,1.0,63.0
e5dc3097b855933dc9e8c473a92d760a,for-sale,house,17500000.0,7.0,1.0,,,400.0
064d67f65305ee02f790f1d1e11a1cd1,for-sale,house,9950000.0,3.0,2.0,,1.0,170.0
e674cffdc5231e6040b4e00708aea061,for-sale,apartment,4734266.0,1.0,1.0,,1.0,43.0
4ae4b60d4cf72a41656dcdf45407f25b,for-sale,apartment,13920000.0,3.0,2.0,,1.0,160.0
b9c4b020d5f8e0ce46d7aa42bd784e57,for-sale,apartment,9486780.0,2.0,2.0,,1.0,171.0
18d3e62fdb42cf7c3e433d7ab485dc44,for-sale,apartment,11600000.0,3.0,3.0,,1.0,145.0
289c0b9a08940a1051811036b38a24bc,for-sale,apartment,10600000.0,2.0,2.0,,1.0,155.0
afa09e5a8c25e42bd19fc3a8a7b44f6d,for-sale,apartment,7940000.0,2.0,2.0,,1.0,171.0
afb17174795971a64668ec003cdb8c9f,for-sale,apartment,9486780.0,2.0,2.0,,1.0,171.0
b0ddfebe72c0a094215e3d4bd7efd7ce,for-sale,apartment,12900000.0,3.0,3.0,,1.0,284.0
fafe0f57dc6c157ff6c704da18f7e05d,for-sale,apartment,12000000.0,2.0,3.0,,1.0,197.0
adf90cb1651686a62b70dfb641f5940a,for-rent,apartment,30900.0,1.0,1.0,,,43.0
57354b6431ce773ddc8e3d43fba8be14,for-sale,apartment,6800000.0,2.0,2.0,,1.0,70.0
576fd18f48845930dbed8831b78d21f0,for-sale,apartment,8700000.0,2.0,2.5,,,100.0
57ae14bb208fcead373e071b0e84db74,for-sale,apartment,3993722.0,1.0,1.0,1.0,1.0,42.0
57d2cb375a9b7fcb42677db8f2a0e64e,for-sale,apartment,12900000.0,3.0,3.5,,1.0,178.0
57dac1e2846f15584fd3870161111ce6,for-sale,apartment,5783125.0,2.0,2.0,,,88.78
57f684aac84650a0e30418e7dfa03e7e,for-sale,apartment,12400000.0,3.0,4.0,,1.0,142.0
584fa03085ec054704f1a8a82d30836b,for-sale,apartment,7510000.0,2.0,2.5,,,105.0
586b7af4621ca4fc783e6aa2ed575ccb,for-sale,apartment,3845000.0,1.0,1.0,,,41.93
58b6649cc8b327e2fa53168e6108bbdc,for-sale,apartment,4050000.0,2.0,1.5,1.0,1.0,62.0
58ca292e108120d435107cabac91fb2c,for-sale,apartment,5677509.0,1.0,1.0,,1.0,49.0
ef7f59156e054e819d360bc57442b048,for-sale,apartment,5745000.0,2.0,1.0,,1.0,111.0
2c3388e2088f0b4377c4431dc37fac37,for-sale,apartment,3800000.0,1.0,1.0,,,50.0
673bc6fd11a2568efa1cdb262a01d6db,for-rent,apartment,52000.0,2.0,2.0,,1.0,158.0
6a1a6ff3504747801653dbab86503aaa,for-sale,apartment,3940936.0,1.0,1.0,,1.0,45.0
68e436020a226577cd606001eb15cca6,for-sale,apartment,5142783.0,1.0,1.0,1.0,1.0,50.0
68f580d03363c24321c1fe03312dd506,for-rent,apartment,27000.0,1.0,1.0,,,42.0
690c4e7994d18e1c7d02c4ea25c809b8,for-sale,apartment,4000000.0,3.0,2.0,,,90.0
f5eda603a44f78cefba1cc1afc27aa66,for-rent,apartment,25000.0,2.0,2.0,,,90.0
f61d0701ea97a29f07f0fe6f7076811f,for-sale,apartment,3800000.0,1.0,1.0,,1.0,51.0
4ec4ca45af3f3c14b8337d9789911ac9,for-sale,apartment,5200000.0,2.0,2.0,,1.0,64.0
f24dab5574a1a6cf6c2bca6c6a0350cf,for-sale,apartment,6071660.0,2.0,2.0,,1.0,93.31
f4a97656e99ac9a7ee66bd54e896713a,for-sale,apartment,5144857.0,1.0,1.0,,1.0,54.0
8c04053f8dabfe4abd69afdec2e48fd2,for-sale,apartment,11700000.0,3.0,3.0,,1.0,147.0
97ef7ad7eee0cbd807cbc10e42511ba7,for-rent,apartment,50000.0,2.0,2.0,,1.0,157.0
abb7a8e3e87d191991fe14b6629e7cae,for-sale,apartment,9950000.0,3.0,2.0,,1.0,129.0
c2ee415edcdfbc835e8dfc9864f14023,for-sale,apartment,9364000.0,1.0,2.0,,1.0,84.0
cd1481e738b3a429efe7ffe8d3890f10,for-rent,apartment,37500.0,2.0,2.0,1.0,1.0,70.0
dc581324160a3f3aeb7727d000be1bf2,for-sale,apartment,3724833.0,1.0,1.0,,1.0,46.0
a667a0ca824e398f6a6167933606df2e,for-sale,house,5000000.0,2.0,1.0,,1.0,229.0
5a7d7426ec920dc7604cf972de307791,for-sale,apartment,6870600.0,2.0,2.0,,1.0,115.97
15fc898f0c82d5ac901b156fe66e6660,for-sale,apartment,4300000.0,2.0,2.0,,1.0,75.0
0b321f3a7148a01533af9f59fd256f0c,for-sale,house,6200000.0,2.0,2.0,,1.0,92.0
8c49cb53cd3c4b2ae232efc048984bb3,for-sale,apartment,9800000.0,2.0,2.0,,1.0,128.0
33355683da4d17a3f859b35757a222b0,for-rent,apartment,27711.0,1.0,1.0,,,42.0
aa21768ba2670d87673fa80c07c92ae3,for-rent,apartment,25000.0,2.0,1.0,,1.0,75.0
1b2828a42802359348f82f889d568af4,for-sale,apartment,13471140.0,3.0,2.0,,1.0,154.07
1b6184065395cfad95bd72e8d5ed42cd,for-sale,apartment,13959583.0,3.0,3.5,,1.0,154.0
9ae8aa13b1a7ee56c43d352ae720e58c,for-rent,apartment,45250.0,2.0,1.0,,,69.0
1a59342541e46672c7320dfd8dfe34f1,for-sale,apartment,4714700.0,2.0,2.0,,1.0,83.0
1a9e53cd1732b4c5554188aadc89d6f1,for-sale,apartment,4850000.0,1.0,1.0,,1.0,62.0
e7a61570531d10417f7d07762d3b22ae,for-sale,apartment,7950000.0,2.0,2.0,,,100.0
e7cc6ea5ac6b3620bfb70b9b3c6e612f,for-sale,apartment,3995000.0,1.0,1.0,,1.0,74.0
e55af60f42b1abc7f81ddb8da9b2718a,for-sale,apartment,3811000.0,1.0,1.0,,,38.0
e5695472efcf7ed8142e69c50b0587e6,for-sale,apartment,10295370.0,2.0,2.0,,1.0,152.0
e62212be783c51f14eb535f181f21bb2,for-rent,apartment,25000.0,2.0,1.0,,,57.0
a2532d0d5a2a86de6df9eb3cb99f3e7b,for-sale,apartment,6430000.0,2.0,2.0,,1.0,89.85
a25e459467faf5ddba832f98a49a4d51,for-sale,apartment,5300000.0,1.0,1.0,,1.0,55.0
a08219c71767c61fe05afa4009cec7df,for-sale,apartment,3035038.0,1.0,1.0,,1.0,35.0
a11990347ba193187c4c21b371db0e33,for-sale,apartment,5330000.0,1.0,1.0,,1.0,70.75
a2990d27aedfd96a7654539c63651dde,for-sale,apartment,10590000.0,2.0,2.5,,,138.0
a15261fd1c9504fb3d70b57b6cd9c595,for-sale,apartment,12900000.0,3.0,4.0,,1.0,142.0
a152a624f46803381e1830cb867578b3,for-sale,apartment,7880000.0,2.0,2.0,,,109.0
a1593e01e28f0bd5f4af9b0603aa1119,for-sale,apartment,7200000.0,2.0,2.0,,1.0,167.0
a1661e5e6079e317e07f07944355e94a,for-sale,apartment,15500000.0,1.0,1.0,1.0,1.0,178.0
41a6444860771774f3a2c03fbb63a13a,for-sale,apartment,4718235.0,1.0,1.0,,1.0,58.0
1c57f1de05757487c62e74c138201855,for-sale,apartment,12600000.0,3.0,3.5,,1.0,163.0
9ae8374890c182e84bb198d23bedafe6,for-rent,apartment,50000.0,2.0,2.0,,,115.0
9b530137867d5c2a39d8ad7b3b827bb2,for-sale,apartment,3500000.0,2.0,2.0,,,68.0
399536898c7cbec523559f65e36ba564,for-sale,apartment,6360000.0,2.0,2.0,,1.0,96.0
9b5dcce45d73f67ff74bb4f324914d70,for-sale,apartment,3644068.0,1.0,1.0,,1.0,40.0
31de54c0d2294d92f842030d30525664,for-rent,apartment,49008.0,3.0,3.0,,,134.0
1a4182deed3e3283cc535d7ea803330c,for-sale,house,17000000.0,3.0,1.0,,1.0,195.0
fe01bab0855385c7269081337a0edb83,for-sale,apartment,7200000.0,2.0,2.0,,,146.0
90398adffb0cca4a1d956a025466864a,for-sale,house,8300000.0,4.0,2.0,,1.0,161.0
5f36baa3203c884cf4fb34adbb772e0d,for-sale,apartment,4612500.0,1.0,1.0,,,54.0
93a0a40221a2dbeb85f967963232a09e,for-sale,apartment,2990001.0,1.0,1.0,1.0,1.0,43.0
933c30345bd9c1e022c826cf90890ac9,for-sale,apartment,8248522.0,2.0,2.0,,1.0,102.0
944fb337a11fc3217f933c9b93c0cd54,for-sale,apartment,5407381.0,1.0,1.0,,1.0,71.0
d15fc87b39c981f5712bb6d721544d34,for-rent,apartment,50000.0,2.0,2.0,,,95.0
ba9d32e1998f59f6f0cd188dacc56a62,for-sale,house,17500000.0,8.0,2.0,,,400.0
f701b0f584dc558d04955c15a9c5bba0,for-sale,apartment,6645000.0,2.0,2.0,,1.0,96.0
f8f1b08ba058ba56f0d64d7910a6f207,for-rent,apartment,30000.0,2.0,2.0,,1.0,115.0
128ef98331c53759ca8942d59ec2e72c,for-sale,apartment,9000000.0,2.0,2.0,,1.0,97.0
2a4dcacce922a674ede20d5065decccd,for-sale,apartment,8000000.0,2.0,2.0,,1.0,177.0
292795d4833fe4eb56232fc1495ed3a9,for-sale,apartment,3059000.0,1.0,1.0,,1.0,40.0
29441be8f9e32661ce732e2881fc77fc,for-sale,apartment,10636899.0,2.0,2.0,,,122.0
29672eda93038cfd96a2e5aaa2a0ec1d,for-sale,apartment,4980000.0,2.0,2.0,,,76.0
2a7c2739e737cce381707d5a25f142f4,for-rent,apartment,49000.0,3.0,3.0,,,134.0
2a7dcaf23bee90f7e37849d2a92c2593,for-rent,apartment,22000.0,2.0,1.0,,1.0,100.0
5e0e0993bd47afbc6df839e784052aa8,for-sale,apartment,10200000.0,2.0,3.0,,1.0,193.2
1f55322b0eb782ce4cdb2ebda6209f9a,for-sale,apartment,7731950.0,2.0,2.0,,,150.0
210affd5af469f2f2e01d867fb750ebb,for-sale,apartment,5800000.0,2.0,2.0,,1.0,110.0
cc4d6626c1555214e9b4b7b00347f2eb,for-sale,apartment,6500000.0,4.0,2.0,,,139.0
cc7bb5047401ee1801a66b04fabe3952,for-sale,apartment,7044500.0,2.0,2.0,,1.0,102.85
d19b10d94da23c70c167f1951ae667ef,for-sale,apartment,7900000.0,2.0,2.5,,1.0,126.0
cfa0697cf6f2d0027492881103fdf064,for-sale,apartment,5300000.0,2.0,2.5,,1.0,100.0
cfc0148604093990035236a5eb3e0aa0,for-sale,apartment,3600000.0,,1.0,,1.0,42.0
cfe0119978cd204be7a5165d0e3eb7e0,for-sale,apartment,4723000.0,1.0,1.0,,1.0,43.0
ce6222639448ba2296c0b37d3bb489fc,for-sale,apartment,8746040.0,2.0,2.0,,1.0,183.82
d008b6dc80b4260050b3ea5dd292c33f,for-sale,apartment,5806000.0,3.0,2.5,,,115.0
d32f1fea7d9d81ae910c3a7244b39cda,for-sale,apartment,3269750.0,1.0,1.0,,1.0,41.0
d81a1b4666206cae6e41a52b2534dbda,for-sale,apartment,9000000.0,2.0,2.0,,1.0,104.0
d82ac6bd19ba654892a5203ea5bfc5dd,for-rent,apartment,45203.0,2.0,1.0,,,68.0
a856ec249ab8cf5e6b560c6f4c9e97c8,for-sale,apartment,16708507.0,2.0,2.0,,1.0,157.0
a956e01065c6fb3af0e33c66e13ccf8f,for-sale,apartment,4047495.0,2.0,1.0,,1.0,63.0
dbb0a1801396ad8c7c1a52e94debf78b,for-rent,apartment,27710.0,1.0,1.0,,,42.0
232ec17b7b1ad8e979559bb9c7e9c62b,for-sale,apartment,14500000.0,3.0,3.5,,1.0,184.0
235a12dcc61ba992f2701f62fe05bbe1,for-sale,apartment,4935306.0,1.0,1.0,,1.0,42.6
2ab2c1dd26a21c7f66df335e0a4dc303,for-sale,apartment,3500000.0,1.0,1.0,,1.0,62.91
2ecefd97c978b3b960b8556d51c834d7,for-sale,apartment,3600000.0,1.0,1.0,,1.0,40.0
3112b7cdfd147ea2c97c154f5e21aedd,for-sale,apartment,5700000.0,1.0,1.5,,1.0,65.49
453667fbc9c969ce3ffa909cc9b6c0a8,for-sale,apartment,7900000.0,2.0,2.0,,1.0,91.0
44673d4380dbb4cf8a0e4fd518be71f3,for-sale,apartment,4908380.0,1.0,1.0,,1.0,50.0
4760d2d2f2a3ed0337b0cad035803859,for-sale,apartment,12660000.0,,,,1.0,153.0
4766ae2fb1e4ce18bbe5ece9f0dab790,for-sale,apartment,4419100.0,2.0,2.0,,1.0,74.9
47d30112b10cf04f396e13073fda0439,for-rent,apartment,23000.0,2.0,1.0,,,70.0
47ec7244c25f481fefd5abc16ff19e71,for-sale,apartment,9100000.0,2.0,2.0,,1.0,106.0
47ff9ec651d3853f5c046d20f88dbf1e,for-sale,apartment,6393251.6,2.0,2.0,,1.0,91.0
410a8288ca4f564d14c75c2fec17bd53,for-sale,apartment,3071316.0,,,,1.0,51.0
483ca1685300d87dfc5f24be83b5d5e1,for-sale,apartment,14710000.0,2.0,2.5,,,135.2
4845324e1489c29bdfa1c65f9c2c195d,for-sale,apartment,4050000.0,2.0,2.0,1.0,1.0,62.0
484832a92430ecde4b964e7c5d2bd096,for-sale,apartment,14857500.0,3.0,3.5,,1.0,230.0
fdd3208b30252f0b7fb3f21749876f48,for-sale,apartment,3940936.0,1.0,1.0,,1.0,45.0
e01bc6dee75fbdb34aba6758bd93b43b,for-sale,apartment,5528143.0,2.0,2.0,,1.0,62.0
5eb0bc4c1a34ad115dd305b6f31b3b17,for-sale,apartment,4415040.0,2.0,2.0,,1.0,71.0
e1c73bbb2c09aa5b98b46b12063f04f2,for-sale,apartment,7620630.0,2.0,2.0,,1.0,92.3
e206a7a860f7c6259e63f4b4cbc4b384,for-sale,apartment,8464800.0,2.0,2.0,,1.0,149.0
c5dad0622b9c90e422785cac502f719c,for-sale,apartment,5700000.0,2.0,2.0,,,109.0
c5f0221299ea3aaa7f620f6d59226ad0,for-sale,apartment,4200000.0,1.0,1.0,,,50.0
c6158d2b762c3b3033cc899bc43280d4,for-rent,apartment,25000.0,2.0,1.0,,,100.0
c646682c0492f92241054a0195a2c970,for-sale,apartment,6850000.0,1.0,2.0,,1.0,87.0
5c6a74f44528183c68c77c86c57b6e6c,for-sale,apartment,3044941.0,,1.0,,,34.0
fdb6ee45ad81026458d07a40f2ec5192,for-sale,apartment,3600017.0,1.0,1.0,,1.0,47.0
fe1929ae96f39a5402651a6c4e28f653,for-sale,apartment,3644068.0,1.0,1.0,,1.0,40.0
d1b48b8861f78ca23e040ad2ff0b51f3,for-rent,apartment,36719.0,1.0,1.0,,1.0,51.0
d284ec52646d83f5821fba7d3238efaf,for-sale,apartment,4300000.0,2.0,2.0,,,101.0
af31a4dcb32e3c7ceb4c2398afc743c6,for-sale,house,16500000.0,4.0,3.0,,1.0,268.0
81daf8be94d328bdc542472c36af3e33,for-sale,apartment,6600000.0,2.0,2.0,,1.0,86.0
bd0d4f46f435e337c666df528a681b2f,for-sale,apartment,3500000.0,1.0,1.0,,1.0,33.0
107720e26b922ac465e6ab14476c3c7c,for-sale,apartment,10850000.0,3.0,3.0,,1.0,153.0
3108c3507bf859760f18b5a1cff61a06,for-sale,apartment,7700003.0,2.0,2.0,,1.0,113.0
3251923079b308f47354bf0d0ced6182,for-sale,apartment,4800000.0,2.0,1.0,,1.0,109.0
5dae954844a3c476a206c7902543e859,for-sale,apartment,4100000.0,2.0,2.0,,,60.0
3cea38bbce4bee6a2a79c785e55ae936,for-sale,apartment,5804253.0,1.0,1.0,,1.0,79.0
3d20761cb959688f81135b3e75d100bd,for-sale,apartment,8500000.0,2.0,2.0,,1.0,140.0
3d6331688564d349c940f8eaf9a3fa45,for-sale,apartment,9590000.0,2.0,2.5,,1.0,204.0
3d8f21a52db1a1dd685ee0f57be079b2,for-sale,apartment,3700000.0,3.0,2.0,,,80.0
3da5aab52eb952853ca9b097ee7e753d,for-sale,apartment,5436000.0,2.0,2.0,,1.0,77.83
3bc230dc966d1e3d415bfd4bb44f68f9,for-sale,apartment,14436500.0,2.0,2.0,,1.0,151.0
3bca340d1cfc9f66efd0d20a06837fe0,for-sale,apartment,7300000.0,2.0,2.0,,,102.0
3c100f9392f50e87ad384c513a3b2d6e,for-sale,apartment,7950000.0,2.0,2.5,,,131.0
3c39e924650ccd3ef613330be56cb0dd,for-sale,apartment,6380000.0,1.0,1.0,,1.0,125.1
3ec5b2f048d2e7c5085157c1230c31e2,for-rent,apartment,55000.0,3.0,2.5,,1.0,188.0
3f29b91a39341c014680c6c599d12e59,for-sale,apartment,6182395.0,1.0,1.0,1.0,1.0,63.0
4083c4d70b2541d381d2176ca4098b64,for-sale,apartment,8248522.8,2.0,2.0,,1.0,111.93
409edb87be644a396c456bcf928f5f9c,for-sale,apartment,5996630.0,2.0,2.0,,1.0,97.81
40af74a26d0129f5fd628f858cb45077,for-sale,apartment,8746040.0,,,,1.0,99.0
40c58fc7de5f33df27f00264c14a9d50,for-sale,apartment,6332500.0,2.0,2.0,1.0,1.0,130.0
40fb60ac8e2a5d0470d5cb63b1ec5d67,for-rent,apartment,26999.0,2.0,2.0,,1.0,70.0
410c157ec11badde4123e43f9da873a6,for-sale,apartment,6400000.0,2.0,2.5,,,95.0
c39e7ec9a6a80678537a7507588e7317,for-sale,apartment,9800000.0,2.0,2.0,,1.0,120.63
c3b27b69952140ebba216c9c96fd70db,for-sale,apartment,6470000.0,1.0,1.0,,1.0,62.0
c3e03aa2b0640844e707a832e3c7a33f,for-sale,apartment,12900000.0,2.0,3.5,,1.0,162.0
c4125eaccc0507da94b052559609ef0c,for-sale,apartment,7900000.0,2.0,2.0,,1.0,167.0
c44146acd488dcc162a09663baed17ff,for-sale,apartment,2420629.0,1.0,1.0,,,33.63
c47aacb28aa025a67059bc2ffbc4c557,for-sale,apartment,7200000.0,2.0,2.0,,,138.0
c483f1ceeeaad5bc6ead5dbeee9f3763,for-sale,apartment,4829620.0,2.0,2.0,,1.0,81.0
c74b150e0768ad70335fbe17954e8c52,for-sale,apartment,4440000.0,2.0,2.0,,1.0,75.0
c74d2e5aba3cf8a391da962f27fbde91,for-sale,apartment,6600000.0,2.0,2.0,,1.0,126.0
c75f23e46576f4b46e34f5d8c1b8d39b,for-rent,apartment,27500.0,2.0,2.0,,,85.0
c6b56af1611846e7779c76afb5fed04a,for-sale,apartment,3883391.98,1.0,1.0,,1.0,38.0
c8bdba1a6e452df7556cd411feb57435,for-rent,apartment,35000.0,2.0,2.0,,,140.0
c6a4ce2445b397f8052bdfa77182497b,for-rent,apartment,32000.0,3.0,2.0,,,110.0
fb9a0f50af99efb6f272667d5ba18fff,for-rent,apartment,30000.0,2.0,1.0,,,85.0
fbd7743509c13e59d226f3b66e889545,for-sale,apartment,18800000.0,2.0,2.5,,1.0,210.0
fbdba3fd3b8afe4f6c191ec7dac14273,for-sale,apartment,7264180.0,2.0,2.0,,1.0,132.0
cc79c5f0745c2db9f481c6871f824795,for-sale,apartment,7255145.0,2.0,2.0,,,79.0
cabaf5f7680617d763795005d52df5bf,for-sale,apartment,3995000.0,1.0,1.0,,1.0,74.0
ca36602db832a2e39bbecb6ca9df8ba1,for-sale,apartment,7195258.0,1.0,1.0,,,69.0
ca4cfaaa59f9f6e6f8a22e6cda715a13,for-rent,apartment,27019.0,1.0,1.0,,,42.0
cc917a41243bb184c3a9351a7de222f4,for-rent,apartment,49001.0,3.0,3.0,,,135.0
ccb2838c62f96476fe2e5ae672ea3c66,for-sale,apartment,3995000.0,1.0,1.0,,1.0,74.0
cdb9fbef6711bb007c23c3ef03c68092,for-rent,apartment,45200.0,2.0,1.0,,,69.0
ce913e079402734696a21a9c11b54fc9,for-sale,apartment,4380000.0,1.0,1.0,,1.0,67.0
ce358ff00b0f2648aa7002de940fbb2f,for-sale,apartment,14857500.0,3.0,3.0,,1.0,230.0
a12126791b696497d9b358cd00d51f97,for-sale,apartment,3268602.0,1.0,1.0,,1.0,43.0
5d46dafe7133670d442acef02ef88009,for-sale,apartment,5169540.7,1.0,1.0,,1.0,53.05
60a1cb43127633c787bca31faa67f69c,for-sale,apartment,13000000.0,2.0,3.0,,1.0,197.0
6120251dd4411091ab8f3cd90acee573,for-sale,apartment,4400000.0,4.0,1.0,,,105.0
24171078e33bd8151791b98d6e7ee0ba,for-sale,apartment,7200000.0,2.0,3.0,,,146.0
2417ab72cbd39a13c2430318059660d4,for-rent,apartment,32000.0,3.0,2.0,,,120.0
250195f812e9c4a0007a4787bda3ea23,for-sale,apartment,10593000.0,2.0,2.0,,,138.0
250456f848b529b4ed64ee7a24b15cda,for-sale,apartment,6800000.0,3.0,2.0,,1.0,87.0
24571822b0a5d04cdce1d569efaaf394,for-sale,apartment,9000000.0,2.0,2.0,,1.0,105.0
24eccdb736052b919ef3ae0f4da102fd,for-sale,apartment,3845000.0,1.0,1.0,,,41.0
25e6908a04b533d2b72ef901d1c94f3a,for-sale,apartment,6500000.0,2.0,2.0,,1.0,114.0
26b9f9e3c30e33a732598b56a2caa8ab,for-sale,apartment,4850000.0,2.0,,,1.0,64.0
2702fb9b5930f70a83b96c582861db66,for-sale,apartment,3845000.0,1.0,1.0,,1.0,41.0
27184a5aa1919cca1d00757adf8cc423,for-sale,apartment,8602001.0,2.0,2.0,,1.0,93.0
1766a9dc64c8feba1bf97a00080b6dd9,for-sale,apartment,4624000.0,2.0,1.0,,,70.0
70658afdb7994c29a23744d2c6fe9989,for-sale,apartment,3200000.0,1.0,1.0,,,50.0
0e94effcef70e2f8e7aa3bd81d3dc029,for-sale,apartment,12900000.0,3.0,3.0,,1.0,155.0
169b261ebd564570ec6930c8c316c371,for-sale,house,85000000.0,,,,,570.0
8914d416a68da4eafec17fcf0b6950bc,for-sale,apartment,6900000.0,2.0,2.0,,1.0,117.0
97b19826bd94b36f74ac39a4eedf316d,for-sale,apartment,3395000.0,1.0,1.0,,1.0,39.0
a55773dd99c9d8ac36c4f2047090283c,for-sale,house,38000000.0,8.0,7.0,,,420.0
04350d73c6ab539d18480fc696463839,for-sale,apartment,8900000.0,2.0,2.0,,,170.0
e4d3140257ce91d73f04694853a752fa,for-sale,apartment,3420000.0,0.0,1.0,,,38.0
e41acb03ad57f48544a4e88e1e6ebd3c,for-rent,apartment,15200.0,1.0,1.0,,,50.0
e51a9033ce5854bb418b24262231ee4f,for-sale,apartment,4672553.0,2.0,2.0,1.0,1.0,72.0
5848e3ae9960205391a568ad238a8b60,for-rent,apartment,24200.0,1.0,1.0,,,56.0
6f00c506eca60971858965a0964b5ee9,for-rent,apartment,28000.0,2.0,2.0,,,100.0
71b141ee99824817b2e112f18d01ac36,for-rent,apartment,21710.0,1.0,1.0,,,40.0
84719ea7e9ef0d45b699ca0280d5ec70,for-rent,apartment,29610.0,1.0,1.0,,,59.0
87b28dc92bf69781d1b5b9d00cd8ae61,for-rent,apartment,32000.0,1.0,1.0,,,56.0
094a04af0db240ccbcc9eff195149385,for-sale,house,4950000.0,3.0,1.0,,,125.0
7955a09c22851b7d80e1a0d91b577a72,for-rent,apartment,60000.0,2.0,2.0,,,105.0
7ac2ca522345e50d229a19f4f7d89b28,for-sale,apartment,4219500.0,1.0,1.0,,1.0,43.0
78f64735fb478c2e6e04a59e77cd562b,for-rent,apartment,26000.0,2.0,2.0,,,90.0
