property_id,event,time2event,property_type,surface_total,num_bathrooms,num_bedrooms,marketplace_hash,seller_hash,num_parking_lots,first_price,last_price,longitude,latitude,views,num_marketplaces_property_at,first_observed_date,last_observed_date,has_balcony,has_elevator,has_garden,has_gym,has_luxury_features,has_pool,has_studio,has_surveillance,has_terrace,has_visitors_parking,has_washing_area
831dafad-d768-43da-9052-4141c6e863d8,1,88,apartment,98.78,1,1,-2.90037E+18,-7.94698E+18,0,3574234.8,3574234.8,-99.1841343,19.3993566,61,1,2023-04-13 23:34:40,2023-07-11 04:03:23,1,1,0,0,0,0,0,1,0,0,0
42ad6fb0-efa4-4b7c-a39d-67066ea9ba1e,0,67,apartment,64,2,2,8.26101E+18,4.91158E+18,1,2733522,2733522,-99.15717423,19.46970779,23,1,2023-08-10 00:59:24,2023-10-09 16:07:58,1,1,1,1,0,1,0,1,1,0,1
0d5d827e-6193-4ffa-9ef3-869b8ac3232a,1,23,apartment,87,1,2,6.47434E+18,-8.81765E+17,1,3800000,3800000,-99.183192,19.46077,59,1,2023-05-11 06:29:29,2023-06-04 04:03:57,0,0,0,0,0,0,0,0,0,0,0
d54f61a6-efd5-4195-b7fa-f5e6b12a1adc,0,32,apartment,76,1,2,8.26101E+18,3.77027E+17,1,2880000,2880000,-99.0948566,19.3994583,45,2,2023-09-14 01:10:45,2023-10-09 16:25:47,0,0,0,0,0,0,0,0,0,0,0
aa60d76b-c61c-48ba-911a-2a5e47a602b3,1,88,apartment,220,4,3,-2.90037E+18,-7.94698E+18,2,6845000,6845000,-99.29256,19.367753,49,1,2023-04-13 23:33:31,2023-07-11 04:02:25,0,1,0,1,0,0,0,0,0,0,0
d9c5b17e-dee1-4c47-89c2-0c2b3354c59a,0,13,apartment,75,1,3,8.26101E+18,3.77027E+17,1,1850000,1850000,-99.16958922,19.47069411,39,2,2023-10-03 01:09:59,2023-10-09 16:07:59,0,0,1,0,0,0,0,1,0,0,1
8a12ee50-bb54-4e16-8391-fbe04ed7067d,0,43,apartment,100,2,3,-2.90037E+18,-7.94698E+18,2,6000000,6000000,-99.2020314,19.443262,54,1,2023-09-03 04:02:54,2023-10-16 16:03:06,0,1,1,0,0,1,0,1,1,0,0
9f6a7f98-e31e-4d26-9ac8-dc95bc386e7c,1,82,house,175,3,5,8.26101E+18,3.77027E+17,3,6500000,6500000,-99.1321097,19.3057453,37,1,2023-07-12 01:31:15,2023-10-02 17:44:23,0,0,1,0,0,0,0,0,0,0,0
2acb5f44-d0b8-4ed7-b74e-55834410b2b2,1,55,apartment,60,2,2,8.26101E+18,3.08071E+18,1,2850000,2850000,-99.14413,19.36435,94,3,2023-07-11 01:26:44,2023-09-04 18:13:35,0,0,0,0,0,0,0,1,1,0,1
427b6720-ed25-4674-863b-0253aad98502,0,6,apartment,200,3,2,1.65707E+18,-2.59735E+18,2,14100000,14100000,-99.1461,19.4451,60,20,2023-10-09 23:28:57,2023-10-11 16:05:19,0,1,0,0,0,0,1,0,0,0,0
be146399-5383-441d-bd44-9606d04edc4d,0,54,apartment,72,1,2,8.26101E+18,4.91158E+18,1,3600000,3600000,-99.1628061,19.40582425,54,1,2023-08-23 01:13:21,2023-10-09 16:16:59,0,1,0,0,0,0,0,0,0,0,0
189a6186-8b5b-4964-848e-9a8b84601df3,1,18,house,552,4,6,6.47434E+18,-7.29747E+18,4,34990000,34990000,-99.16527,19.3491,85,1,2023-05-16 04:15:42,2023-06-04 04:06:35,0,0,1,0,0,0,0,0,0,0,0
994fad52-17c3-47b6-9d9c-7aa2f7f187c8,1,125,apartment,51,,2,8.26101E+18,3.77027E+17,1,1600000,1600000,-99.17422767,19.26928889,53,2,2023-03-21 01:49:30,2023-07-24 20:44:40,0,0,0,0,0,0,0,1,0,0,0
eca76c9c-276f-4596-a351-54454d4b3df4,1,41,apartment,48,1,2,8.26101E+18,3.77027E+17,2,1590000,1499000,-99.15235,19.41755,82,2,2023-07-11 01:41:27,2023-08-21 19:44:08,1,0,1,0,0,0,0,0,0,0,1
89a803ba-b61e-4642-8f57-dc997538b913,0,41,apartment,255,4,3,6.47434E+18,4.84776E+18,3,16000000,16000000,-99.2408,19.38709,46,1,2023-09-04 19:47:29,2023-10-09 17:57:52,0,1,1,1,0,0,0,1,0,0,0
c6b20352-777f-4110-98b2-c29d565c4ed0,1,71,apartment,140,2.5,2,-1.05558E+18,3.77027E+17,1,9000000,9000000,-99.2049453,19.4220016,32,5,2023-05-31 21:07:06,2023-08-11 04:03:37,0,1,0,0,0,0,0,1,0,0,0
a91f62d9-2d89-414b-b5c9-c80c69d9d007,0,107,apartment,164,3,3,1.65707E+18,1.71264E+18,3,8850000,8850000,-99.2662189,19.3619875,35,4,2023-07-01 02:46:14,2023-10-09 16:06:17,0,1,1,1,0,1,0,0,0,0,1
b1611750-d0be-496e-bd75-7a579a61b554,0,38,apartment,76,2,2,8.26101E+18,5.06239E+18,1,4280000,4280000,-99.1870234,19.3917741,72,1,2023-09-08 01:06:10,2023-10-09 16:10:12,1,1,1,0,0,0,0,1,1,0,0
4b07cc40-e566-4f2b-87ba-dab3151433fb,0,37,apartment,161,3,3,8.26101E+18,2.91132E+18,2,9950000,9950000,-99.1812033,19.4053298,61,3,2023-09-08 18:36:46,2023-10-09 16:30:09,0,1,0,0,0,0,0,1,1,0,0
52488e9d-9d5c-4647-994e-38283da22203,0,139,house,524,4.5,4,-1.05558E+18,3.77027E+17,4,19000000,19000000,-99.2223482,19.3055024,49,3,2023-05-30 15:29:52,2023-10-16 17:10:57,0,0,1,0,0,0,1,0,1,0,0
873353d8-febf-4607-8ac1-44d0d2dca3c0,1,76,apartment,85,1,3,6.47434E+18,3.77027E+17,1,2350000,2350000,-99.11776,19.2943,64,1,2023-07-03 19:36:21,2023-09-18 18:16:39,0,0,1,0,0,0,0,0,0,0,0
d919540e-7672-4435-aefd-3cd140e76f28,0,32,apartment,151.3,2,2,-1.05558E+18,9.03635E+18,2,5290000,5290000,-99.1497664,19.3692406,81,1,2023-09-14 13:07:05,2023-10-16 16:10:22,0,0,0,0,0,0,0,0,1,0,0
8e3ddb62-a2dc-4386-a0b8-a358792ba7e8,1,29,apartment,184,3,3,8.26101E+18,3.77027E+17,3,12300000,12300000,-99.2061849,19.3031177,53,1,2023-04-10 22:11:14,2023-05-10 19:51:14,0,1,1,0,0,0,0,1,0,0,1
97e4d0d8-08a4-4537-9f1e-5b09d8573457,1,82,apartment,82,2,2,1.65707E+18,1.40872E+18,1,4407000,4407000,-99.1862404,19.3822048,68,1,2023-05-03 05:30:53,2023-07-25 04:13:12,0,1,0,0,0,0,0,1,0,0,0
eef33748-7534-4b1a-9c03-f6529c811b5d,0,88,apartment,140,3,3,8.26101E+18,3.77027E+17,2,8700000,8700000,-99.1677132,19.3797151,73,1,2023-07-20 01:04:49,2023-10-09 16:15:23,1,1,0,0,0,0,0,1,1,0,1
cd7d4a8e-d64b-4f5b-a135-f4a8c572cdd1,0,137,apartment,100,2,2,-1.05558E+18,3.77027E+17,2,5300000,5300000,-99.2750935,19.363618,46,1,2023-05-31 20:58:36,2023-10-16 16:12:45,1,1,0,1,0,1,1,1,1,0,1
4a12124e-23a2-4182-a784-36014295c180,0,23,apartment,64,1,3,1.65707E+18,3.77027E+17,2,2750000,2850000,-99.210826,19.4564884,38,2,2023-09-23 01:42:20,2023-10-10 16:05:35,0,1,1,1,0,0,1,0,1,1,1
0d0085ae-f4cc-48d5-8d57-cf286dc9aa33,1,125,apartment,256,3,3,1.65707E+18,-5.78956E+16,3,12900000,12900000,-99.2506,19.3911,50,6,2023-04-19 05:31:04,2023-08-23 04:05:13,0,0,1,1,0,1,0,1,0,0,0
2cb1672e-46e9-40d5-a9ad-e2b276249877,1,49,apartment,69,2,2,8.26101E+18,3.77027E+17,1,4689178,4689178,-99.149086,19.364817,94,2,2023-05-01 13:24:02,2023-06-19 18:46:12,0,1,0,0,0,0,0,1,0,0,1
120265c7-9b47-4923-a9bd-211dc796262a,1,96,house,287,3,6,8.26101E+18,-1.50093E+18,1,4850000,4850000,-99.2168271,19.3871483,57,1,2023-03-08 22:55:41,2023-06-13 02:32:04,0,0,0,0,0,0,0,0,0,0,1
6dbc301d-ff34-4841-abd2-d9ac0458a366,1,153,apartment,53,1,1,1.65707E+18,-4.49169E+18,1,5169541,5169541,-99.161,19.413757,74,2,2023-03-21 05:31:15,2023-08-22 04:18:56,0,0,1,0,0,0,0,1,1,0,0
5aa426c8-2de7-4558-8268-0832a9584e20,0,17,apartment,71,1,2,8.26101E+18,3.77027E+17,1,2750000,2750000,-99.18963584,19.38545405,72,3,2023-09-28 23:21:25,2023-10-09 16:09:38,0,1,0,0,0,0,0,0,0,0,1
e4919404-8629-42d5-8250-be03f43f61fa,1,38,apartment,74,,,8.26101E+18,3.77027E+17,1,2550000,2550000,-99.2300641,19.3651763,37,2,2023-05-12 01:54:46,2023-06-19 18:02:51,0,0,0,0,0,0,0,1,0,0,1
639ab5b3-1ebb-436c-b0fc-bf840b975fa7,1,130,apartment,53,1,2,-2.90037E+18,-7.94698E+18,0,1495000,1495000,-99.1388158,19.5175528,76,1,2023-05-29 04:02:40,2023-10-06 04:03:14,1,0,0,0,0,0,0,1,0,0,1
96db3da6-5376-4661-b165-83ffad11381b,0,16,house,335,3,3,1.65707E+18,2.64359E+18,2,12195000,12195000,-99.1575732,19.4095846,56,8,2023-09-30 01:04:51,2023-10-09 17:18:06,1,0,0,0,0,0,0,0,1,0,0
e0f5b5dd-98e0-4da0-b9d9-7e9c092f2746,0,65,house,550,4,5,-2.90037E+18,-7.94698E+18,4,7000000,7000000,-99.1599259,19.3059064,40,1,2023-08-12 04:11:09,2023-10-16 16:08:40,0,0,0,0,0,0,0,0,0,0,0
3814aa07-81d0-4f2f-b95b-272f8b32a6a9,0,13,apartment,73,1,2,6.47434E+18,3.77027E+17,1.2,2400000,2400000,-99.1716712,19.3086998,62,2,2023-10-03 00:50:43,2023-10-09 18:11:34,0,0,0,0,0,0,0,0,0,0,0
117fc86b-4174-46e0-9559-fc5cd217f115,0,61,apartment,55,2,2,8.26101E+18,3.77027E+17,1,3260000,3260000,-99.1565642,19.4473931,63,1,2023-08-16 01:26:02,2023-10-09 16:18:12,0,0,0,0,0,0,0,1,1,0,0
e2f85d0a-a4fa-4b46-9a95-03bc4a2d803b,0,83,apartment,285,4.5,3,-1.05558E+18,3.77027E+17,1,12500000,11500000,-99.25673246,19.39941119,44,1,2023-07-25 13:39:39,2023-10-16 16:14:24,0,1,1,1,0,1,1,1,1,0,0
ca33497a-428b-4cc4-851f-d999ea8cb8f4,0,117,apartment,114,3,2,8.26101E+18,3.77027E+17,2,4400000,4400000,-99.2255625,19.3083379,36,1,2023-06-20 18:09:40,2023-10-09 16:32:50,0,0,1,1,0,0,1,1,0,0,1
2539db68-676d-47a4-8c8d-80a5012f9a84,0,112,apartment,72,2,2,1.65707E+18,-5.12714E+18,2,3500000,3500000,-99.2249995,19.3495556,52,7,2023-06-25 15:57:43,2023-10-15 16:01:17,0,1,0,0,0,0,0,1,0,0,1
9cdec5b0-6c1b-4658-a0b4-d5e92b301a1a,1,15,apartment,52,1,2,-2.90037E+18,-7.94698E+18,0,1330000,1330000,-99.1153818,19.3265535,65,2,2023-08-12 04:02:10,2023-08-28 04:01:53,0,0,0,0,0,0,0,0,0,0,0
19e0183d-926e-4fd9-8b36-8cfe6aa8c22a,1,44,house,271,2,3,8.26101E+18,-8.81765E+17,2,9800000,9800000,-99.15176,19.300611,38,3,2023-06-03 02:15:39,2023-07-17 23:15:04,1,0,1,0,0,0,0,0,0,0,0
91d5c040-965d-4dbf-a6d3-eff230952387,0,96,apartment,76.16,1,2,1.65707E+18,3.77027E+17,0,1800000,1800000,-99.1490349,19.4340296,58,6,2023-07-12 01:29:02,2023-10-09 16:15:06,0,0,0,0,0,0,0,0,0,0,0
762cf1c9-5bf4-4298-ad84-97e61bd05db6,0,24,house,294,5,5,6.47434E+18,3.77027E+17,,6000000,6000000,-99.0997292,19.4358208,52,2,2023-09-21 16:58:53,2023-10-09 18:44:20,0,0,1,0,0,0,0,0,1,0,1
6699f8cc-3608-48fd-870f-3e68cfda37a1,1,35,apartment,64,2,2,6.47434E+18,-2.79421E+17,1,3093657,3093657,-99.135197,19.372865,42,2,2023-04-25 04:29:41,2023-05-30 04:29:41,0,0,0,0,0,0,0,0,1,0,1
554cf1b2-c4af-4097-8a8a-fcb1e6c45dc4,0,33,apartment,109,2,3,8.26101E+18,-2.44545E+18,2,7200001,7200001,-99.1696822,19.3737604,73,1,2023-09-13 01:20:36,2023-10-09 16:13:52,1,1,0,1,0,1,0,0,0,0,0
f28912fe-0bed-487d-8010-af8a9d306db7,1,22,apartment,94,2,2,8.26101E+18,3.77027E+17,2,6420000,6420000,-99.17851916,19.41554634,74,3,2023-04-24 22:02:16,2023-05-17 19:16:00,1,1,0,0,0,0,0,0,0,0,0
bde1ae85-082e-4255-a8a3-05c9e009200f,1,27,apartment,94,2,3,1.65707E+18,3.77027E+17,2,3850000,3850000,-99.1490801,19.3617454,94,1,2023-06-06 23:16:14,2023-07-04 04:11:19,1,0,0,0,0,0,0,0,0,0,1
bf37efc6-18b5-4a31-bf96-fa72f678cde6,1,20,apartment,186,3,3,8.26101E+18,3.77027E+17,2,9500000,9500000,-99.1715183,19.4090409,65,4,2023-04-25 01:08:30,2023-05-15 19:21:45,0,1,0,0,0,0,0,1,1,0,1
69b34bfd-0e68-4bcd-97c3-4cfa9cf955d7,1,51,apartment,162,2,2,1.65707E+18,3.77027E+17,2,6000000,6000000,-99.2260095,19.3423691,43,2,2023-07-01 18:18:17,2023-08-22 04:05:41,1,1,1,0,0,0,0,0,0,0,0
8820437b-2e30-42f9-a490-dc4f361d895c,1,28,apartment,73,2,2,8.26101E+18,7.11902E+18,2,3350000,3350000,-99.157745,19.366882,43,2,2023-04-10 01:21:29,2023-05-08 21:08:05,1,0,0,0,0,0,0,0,0,0,0
72fcd1a2-7688-4509-ac6a-67ac4b62517a,0,134,apartment,90,2,,8.26101E+18,-3.84997E+18,2,5960000,5960000,-99.19314,19.360037,1,5,2023-06-04 01:31:54,2023-10-09 16:26:07,0,1,1,1,0,1,0,1,1,0,0
4149ec73-a5a8-4ec5-9fe4-8a4c4e25cfbf,0,27,apartment,88,2,3,-1.05558E+18,-5.67597E+18,1,3500000,3500000,-99.1852857,19.3633641,72,1,2023-09-19 08:59:36,2023-10-16 16:07:20,0,0,0,0,0,0,0,1,0,0,1
5d30713e-78ee-4c47-9331-1449b5f7b3a7,0,137,apartment,175,2,3,-1.05558E+18,1.84714E+18,2,14900000,14900000,-99.20412898,19.43272898,48,2,2023-05-31 21:08:07,2023-10-16 16:22:40,0,1,0,0,0,0,0,1,0,0,1
dea1cdff-a0d9-45bf-bd15-1d4e35b58305,0,65,apartment,83,2,2,1.65707E+18,-8.05111E+18,2,3998000,3998000,-99.1482,19.3423,23,4,2023-08-12 05:08:42,2023-10-09 16:11:55,0,1,0,0,0,0,0,1,0,0,0
83dc29b4-29da-412d-a105-d3500f8f6a67,1,27,house,216,2,3,8.26101E+18,3.77027E+17,2,12486720,12486720,-99.1593559,19.3848338,67,1,2023-07-25 18:27:53,2023-08-22 00:26:18,0,1,0,0,0,0,0,1,1,0,0
f4ac7573-e83e-44bc-ac8a-5630a713783e,1,41,apartment,154,3,3,8.26101E+18,6.04966E+18,2,9500000,9500000,-99.1708046,19.38651,73,1,2023-08-08 03:38:31,2023-09-18 16:11:06,0,1,0,0,0,0,0,1,1,0,0
fa6d1de5-91be-45df-9abf-50c6611ac14b,0,19,apartment,54,2,2,-1.05558E+18,-2.59825E+18,1.8,5200000,5200000,-99.18028,19.41377,74,2,2023-09-27 00:32:03,2023-10-16 16:16:17,0,1,0,1,0,0,0,1,1,0,1
88e83449-ea93-41eb-9d39-05baf7abc2a4,1,60,apartment,111,2,2,6.47434E+18,3.96614E+18,1,4875000,4875000,-99.181711,19.466878,70,1,2023-03-30 06:29:18,2023-05-30 04:09:06,1,0,0,0,0,0,0,0,1,0,0
d046882c-4625-49cf-9d11-4de149bdc3f3,0,74,apartment,59.47,1,1,-1.05558E+18,-7.86116E+18,1.8,2045000,2045000,-99.14268937,19.4439327,60,1,2023-08-03 13:10:16,2023-10-16 16:16:23,1,1,0,0,0,0,0,0,0,0,0
1fca0a51-dc82-44ba-a097-5cc926a52b71,1,69,apartment,210,3,3,8.26101E+18,4.81671E+18,2,16900000,16900000,-99.1892396,19.4308897,48,5,2023-05-22 19:54:41,2023-07-31 19:51:36,0,1,0,0,0,0,0,1,1,0,0
1f8d4e87-0dfc-474b-b6e8-8f0bd05945a7,0,107,apartment,55,1,2,1.65707E+18,-8.1032E+18,1,2014000,2014000,-99.0651769,19.427015,36,9,2023-06-30 21:21:15,2023-10-09 16:22:34,1,0,1,0,0,0,0,1,0,0,0
d0a91fad-d287-431b-94b6-bb19e845aa31,1,20,apartment,76,2,2,1.65707E+18,-3.83497E+18,1,3450017,3450017,-99.1617437,19.3861605,73,5,2023-08-01 04:09:42,2023-08-22 04:09:37,0,0,0,0,0,0,0,0,0,0,0
ad0913f6-1ae2-4eac-b5ea-a48da49a1211,1,28,house,500,4,3,8.26101E+18,7.628E+18,4,25500000,25499000,-99.2213796,19.310323,69,2,2023-04-19 01:50:26,2023-05-17 21:20:46,1,0,1,0,0,0,1,1,1,0,1
2d65a15b-6b0d-46b5-87e6-9366e107c1de,0,151,apartment,95,2,2,-1.05558E+18,3.77027E+17,,9100000,8250000,-99.1535239,19.434631,39,4,2023-05-17 17:37:23,2023-10-16 16:17:59,0,1,0,1,0,1,0,1,1,0,0
5682a78b-9c84-4e43-8c2b-d11acb36bbd5,1,48,house,152,3,3,8.26101E+18,-3.88139E+18,2,15000000,15000000,-99.1956012,19.4340199,50,2,2023-05-03 02:51:32,2023-06-20 03:59:02,0,0,0,0,0,0,0,1,1,0,1
361b0e11-0c8c-4076-a501-43e4e66aeb65,1,44,apartment,141,2,2,8.26101E+18,-8.87652E+18,2,7500000,7500000,-99.28253,19.369053,51,11,2023-06-03 01:08:36,2023-07-17 19:29:54,1,1,1,1,0,1,0,1,1,0,0
38191e61-1006-465b-86a5-95e0d0152245,0,99,apartment,290,3,3,8.26101E+18,-3.49319E+18,3,14500000,13500000,-99.275938,19.3625394,46,2,2023-07-09 01:03:57,2023-10-09 16:22:23,1,1,1,1,0,1,1,1,1,0,1
32022447-7769-4fec-8f2c-7609349b6cb9,0,124,house,360,3,4,-1.05558E+18,3.56564E+17,2.4,17000000,17000000,-99.1298249,19.4888785,87,3,2023-06-13 16:14:51,2023-10-16 17:08:47,1,0,1,0,0,0,0,1,1,0,1
edd1d3ae-ee42-4ed2-988a-4abf249e6867,0,20,apartment,220,3,3,8.26101E+18,8.43268E+18,3,13600000,13600000,-99.1872221,19.3687862,72,3,2023-09-25 23:30:37,2023-10-09 16:15:38,1,0,0,0,0,0,0,0,1,0,0
0fd083a6-d62f-40b0-9f3b-a042fff3f1da,1,13,apartment,180,,,1.65707E+18,-3.83497E+18,3,13500000,13500000,-99.2662189,19.3619875,35,18,2023-09-12 01:18:41,2023-09-25 16:15:54,0,0,1,0,0,0,0,0,1,0,0
ba42abcc-7dd2-44a9-a866-46f5faa8646c,0,79,apartment,364,2.5,2,-1.05558E+18,4.32567E+18,2,14800000,14800000,-99.2283651,19.4218877,44,3,2023-07-29 15:03:45,2023-10-16 16:25:07,0,1,1,1,0,1,0,1,0,0,1
8804627c-ddf5-416d-ae9d-9a5c929f2f86,1,143,house,490,3,3,1.65707E+18,9.19812E+18,3,15500000,15500000,-99.268372,19.3767752,43,3,2023-03-31 05:32:10,2023-08-22 05:25:18,0,0,1,0,0,0,0,1,1,0,0
0ed54cc6-9a99-4e13-9a59-7743f36fe5b4,1,64,apartment,30,1,1,-1.05558E+18,3.77027E+17,1.8,1300000,1300000,-99.1617888,19.4373262,70,1,2023-05-28 12:40:37,2023-08-01 04:16:46,0,0,0,0,0,0,0,0,1,0,1
760299e0-b563-456a-8207-c4f377077a71,0,87,apartment,129,2,,,8.85859E+17,1,4938000,4938000,-99.1369535,19.3809787,43,2,2023-07-20 18:04:55,2023-10-09 18:07:39,0,1,0,0,0,0,0,1,1,0,1
7a4efa77-ce4e-4474-b466-aed99f874aa2,1,45,apartment,136,2,3,8.26101E+18,2.11219E+18,2,7200000,7200000,-99.19422325,19.44169465,59,7,2023-05-25 22:47:22,2023-07-10 20:11:31,0,0,0,0,0,0,0,0,0,0,0
2e68ff6a-6837-4103-9c7c-48d920d97a48,1,63,apartment,65,1,2,-1.05558E+18,7.83515E+18,1,2500000,2500000,-99.1666762,19.3877669,73,1,2023-05-01 23:20:40,2023-07-04 04:05:23,0,0,0,0,0,0,0,0,0,0,0
d65c7b18-431b-4921-ad34-365bf0bdeec7,1,88,apartment,150,3,2,8.26101E+18,3.77027E+17,2,7600000,7600000,-99.256534,19.3472823,58,2,2023-04-27 01:51:06,2023-07-24 18:10:14,0,1,1,1,0,1,1,1,1,0,0
a799954b-4df5-4dd6-82d6-02b294b4231f,1,46,apartment,46,1,2,8.26101E+18,5.04346E+18,3.4,1495000,1495000,-99.2181398,19.3608344,53,1,2023-05-04 02:43:55,2023-06-19 18:01:56,0,1,0,0,0,0,0,1,0,0,0
4bf4596a-1d6b-4f5c-bc3e-399940e23bfa,1,42,apartment,150,3,3,8.26101E+18,3.77027E+17,3,8400000,7800000,-99.2015621,19.3597529,0,1,2023-07-10 04:52:30,2023-08-21 18:16:54,1,1,1,1,0,1,0,1,1,0,0
be7cb46f-3f38-473a-b8ca-00f74de4fd16,1,20,apartment,68,1,2,8.26101E+18,8.38891E+17,1,4835000,4835000,-99.1739857,19.3628631,79,5,2023-08-21 19:00:32,2023-09-11 18:18:39,0,0,1,0,0,0,0,1,0,0,1
ed747b30-3a1e-4b55-aa1e-7ab1e874bb8d,1,29,apartment,77,2,2,8.26101E+18,7.66011E+18,1,5800005,5800005,-99.1652508,19.4317498,57,1,2023-04-07 00:04:43,2023-05-06 21:09:31,0,1,0,0,0,0,0,1,1,0,0
b4694689-b9bf-47ea-86dd-4671d88f7144,1,20,apartment,75,2,2,,3.77027E+17,1,2745000,2745000,-99.1439218,19.4230052,82,5,2023-09-11 18:26:09,2023-10-02 16:26:24,0,0,0,0,0,0,0,1,0,0,0
b1fdd1bc-e4a4-4485-96a3-fb6173340e54,1,15,house,250,3,3,1.65707E+18,8.50524E+18,,7500000,7500000,-99.1431465,19.3354269,32,19,2023-07-12 06:22:28,2023-07-28 04:14:25,0,0,1,0,0,0,0,0,0,0,0
6b0a2b92-4bfc-41bc-9904-769af1b3f6b3,0,20,house,435,3,3,1.65707E+18,3.77027E+17,4,22500000,22500000,-99.2323367,19.3229726,71,2,2023-09-26 02:23:04,2023-10-15 16:13:36,0,0,1,1,0,0,0,0,1,0,1
fd4422a8-426d-4ac4-8112-0db90209437d,0,76,apartment,68,2,2,6.47434E+18,5.15732E+18,1,3898600,3898600,-99.1914299,19.3677573,3,4,2023-07-31 18:01:35,2023-10-09 17:54:54,0,0,1,1,0,1,0,0,0,0,0
0c5634b7-57ca-4522-b259-a220bd3a87aa,1,70,house,832,3.5,3,6.47434E+18,3.77027E+17,3,18999999,18999999,-99.255,19.39961,44,1,2023-03-05 10:38:36,2023-05-15 04:14:50,0,0,0,0,0,0,0,0,0,0,0
038bac7a-023b-4d2a-9751-5751aca33b87,0,91,apartment,84,2,2,6.47434E+18,6.3267E+18,1,3876000,3876000,-99.18957553,19.36792728,77,3,2023-07-16 18:04:03,2023-10-09 18:04:42,0,1,0,0,0,0,0,1,0,0,0
ced7df99-7d94-44a3-b757-779a497b4e11,1,40,apartment,60,3,2,8.26101E+18,-2.54081E+18,2,3134753,3134753,-99.2046184,19.3793356,46,2,2023-07-12 01:31:46,2023-08-21 18:24:15,0,1,0,0,0,0,0,0,1,0,0
bddf0036-0f91-4ea9-95f9-1d1865ba0136,0,33,house,150,2,3,8.26101E+18,3.77027E+17,5,5500000,5500000,-99.2343566,19.2792959,16,2,2023-09-13 01:19:22,2023-10-09 17:35:38,0,0,0,0,0,0,0,0,0,0,0
21880616-11e0-413b-b861-da0bbd81cff9,0,81,house,189,3,3,1.65707E+18,-4.49169E+18,4,9900000,9900000,-99.228906,19.318995,65,2,2023-07-27 01:50:43,2023-10-09 17:18:59,0,0,0,0,0,0,0,1,0,0,0
d3babf38-6037-4f36-a7ff-cb9c488fc666,0,149,apartment,62,2,2,8.26101E+18,3.77027E+17,1,3600000,3600000,-99.1355826,19.3772572,43,2,2023-05-19 19:10:41,2023-10-09 16:08:52,0,1,0,0,0,0,1,1,0,0,1
89ec7c85-35b2-49ec-a36b-8e1a6997490c,0,86,apartment,163,2,3,8.26101E+18,-1.1503E+18,2,12625000,12625000,-99.16183408,19.40314532,54,17,2023-07-22 01:08:08,2023-10-09 16:17:31,0,1,1,1,0,1,0,0,0,0,0
045cd5c1-3fab-4da6-a23c-230a1575307c,1,68,apartment,171,4,3,8.26101E+18,5.83557E+18,2.4,6500000,6500000,-99.2986863,19.3500214,36,1,2023-07-05 07:06:48,2023-09-11 18:29:09,0,1,1,1,0,1,1,1,0,0,0
a39ac5f6-bc16-45a0-a4f8-c00cc214ceb4,0,122,apartment,122,2,2,6.47434E+18,-5.1431E+18,2,10385519,10385519,-99.1596475,19.4168211,74,4,2023-06-15 23:41:55,2023-10-09 18:24:27,0,0,0,0,0,0,0,0,1,0,0
1e0b07d2-d56e-48be-b4f3-1af6c1efdfe3,1,89,apartment,111,2.5,2,-1.05558E+18,-4.29251E+18,2,7039293,7039293,-99.1931284,19.3592485,1,1,2023-05-31 20:49:39,2023-08-29 04:02:32,0,1,1,1,0,1,0,1,1,0,1
c5828902-1288-4a39-9ae9-fda47cab23c6,1,52,apartment,137,2,3,6.47434E+18,5.84833E+18,2,9976500,9976500,-99.2791572,19.3559289,35,4,2023-07-14 18:09:43,2023-09-04 20:15:21,0,1,0,1,0,1,0,0,0,0,0
3f687efe-e7c5-4c35-9caa-99f11b35f7f6,1,75,apartment,71,2,2,8.26101E+18,7.94635E+18,1,3900000,3900000,-99.15807,19.39239,67,1,2023-04-04 19:02:13,2023-06-19 18:49:11,0,1,0,0,0,0,0,1,0,0,0
86151520-5acd-4c4d-af69-ec608e568cba,1,21,house,180,2,4,8.26101E+18,6.09883E+18,1.8,1600000,1600000,-99.23854,19.36072,52,2,2023-07-31 23:23:22,2023-08-22 00:24:03,0,0,0,0,0,0,0,1,0,0,0
97736c17-28e4-4d51-a61a-d64387b3fba5,0,89,apartment,112,2,3,,4.64909E+18,2,7800000,7800000,-99.1758753,19.3963819,68,3,2023-07-18 18:06:15,2023-10-09 18:06:35,0,1,1,1,0,1,0,1,1,0,0
5934a16e-c8d1-4932-ada8-adf0cd3ff139,1,68,apartment,90,2,2,1.65707E+18,-7.2303E+18,2,2750000,2750000,-99.2308727,19.2784308,16,3,2023-06-15 04:10:04,2023-08-22 04:25:42,0,1,0,0,0,0,0,0,0,0,1
79ee9f0b-5c16-4fcd-8140-fbdbda50d8bc,0,18,house,303,5,3,1.65707E+18,-4.49169E+18,3,12350000,12350000,-99.161464,19.373277,46,1,2023-09-28 05:36:54,2023-10-09 17:11:58,0,0,1,0,0,0,0,0,1,0,0
e87d04e5-994e-499a-944f-b78947aedc40,1,40,apartment,66,2,2,8.26101E+18,2.11219E+18,1,2770000,2770000,-99.1443144,19.3658295,81,2,2023-05-31 01:11:12,2023-07-10 19:10:59,0,1,0,0,0,0,0,1,0,0,1
